DataHora,VlLow
"2018-06-03 13:05:00",7724.44
"2018-06-03 13:06:00",7724.42
"2018-06-03 13:07:00",7725.00
"2018-06-03 13:08:00",7725.00
"2018-06-03 13:09:00",7725.00
"2018-06-03 13:10:00",7725.00
"2018-06-03 13:11:00",7725.00
"2018-06-03 13:12:00",7724.41
"2018-06-03 13:13:00",7729.02
"2018-06-03 13:14:00",7728.82
"2018-06-03 13:15:00",7729.09
"2018-06-03 13:16:00",7724.90
"2018-06-03 13:17:00",7728.31
"2018-06-03 13:18:00",7728.33
"2018-06-03 13:19:00",7726.87
"2018-06-03 13:20:00",7724.41
"2018-06-03 13:21:00",7728.51
"2018-06-03 13:22:00",7728.90
"2018-06-03 13:23:00",7729.04
"2018-06-03 13:24:00",7729.28
"2018-06-03 13:25:00",7732.31
"2018-06-03 13:26:00",7732.30
"2018-06-03 13:27:00",7736.11
"2018-06-03 13:28:00",7737.34
"2018-06-03 13:29:00",7738.19
"2018-06-03 13:30:00",7731.72
"2018-06-03 13:31:00",7730.16
"2018-06-03 13:32:00",7733.02
"2018-06-03 13:33:00",7732.21
"2018-06-03 13:34:00",7733.02
"2018-06-03 13:35:00",7735.99
"2018-06-03 13:36:00",7735.95
"2018-06-03 13:37:00",7736.13
"2018-06-03 13:38:00",7742.78
"2018-06-03 13:39:00",7735.23
"2018-06-03 13:40:00",7741.42
"2018-06-03 13:41:00",7740.30
"2018-06-03 13:42:00",7740.34
"2018-06-03 13:43:00",7740.21
"2018-06-03 13:44:00",7740.20
"2018-06-03 13:45:00",7738.99
"2018-06-03 13:46:00",7726.96
"2018-06-03 13:47:00",7724.41
"2018-06-03 13:48:00",7727.33
"2018-06-03 13:49:00",7728.36
"2018-06-03 13:50:00",7727.84
"2018-06-03 13:51:00",7727.89
"2018-06-03 13:52:00",7725.34
"2018-06-03 13:53:00",7719.05
"2018-06-03 13:54:00",7716.17
"2018-06-03 13:55:00",7716.35
"2018-06-03 13:56:00",7716.98
"2018-06-03 13:57:00",7719.31
"2018-06-03 13:58:00",7719.51
"2018-06-03 13:59:00",7719.66
"2018-06-03 14:00:00",7718.69
"2018-06-03 14:01:00",7719.96
"2018-06-03 14:02:00",7718.47
"2018-06-03 14:03:00",7718.84
"2018-06-03 14:04:00",7718.87
"2018-06-03 14:05:00",7718.03
"2018-06-03 14:06:00",7718.03
"2018-06-03 14:07:00",7720.00
"2018-06-03 14:08:00",7712.12
"2018-06-03 14:09:00",7708.72
"2018-06-03 14:10:00",7707.11
"2018-06-03 14:11:00",7706.78
"2018-06-03 14:12:00",7708.85
"2018-06-03 14:13:00",7706.78
"2018-06-03 14:14:00",7702.13
"2018-06-03 14:15:00",7703.12
"2018-06-03 14:16:00",7702.07
"2018-06-03 14:17:00",7700.59
"2018-06-03 14:18:00",7702.14
"2018-06-03 14:19:00",7702.01
"2018-06-03 14:20:00",7707.16
"2018-06-03 14:21:00",7700.00
"2018-06-03 14:22:00",7699.82
"2018-06-03 14:23:00",7691.00
"2018-06-03 14:24:00",7695.66
"2018-06-03 14:25:00",7698.78
"2018-06-03 14:26:00",7698.10
"2018-06-03 14:27:00",7700.10
"2018-06-03 14:28:00",7702.63
"2018-06-03 14:29:00",7700.11
"2018-06-03 14:30:00",7700.10
"2018-06-03 14:31:00",7698.22
"2018-06-03 14:32:00",7698.21
"2018-06-03 14:33:00",7693.04
"2018-06-03 14:34:00",7698.09
"2018-06-03 14:35:00",7695.03
"2018-06-03 14:36:00",7698.98
"2018-06-03 14:37:00",7691.80
"2018-06-03 14:38:00",7689.76
"2018-06-03 14:39:00",7691.81
"2018-06-03 14:40:00",7694.97
"2018-06-03 14:41:00",7698.09
"2018-06-03 14:42:00",7697.54
"2018-06-03 14:43:00",7699.86
"2018-06-03 14:44:00",7697.64
"2018-06-03 14:45:00",7700.60
"2018-06-03 14:46:00",7702.34
"2018-06-03 14:47:00",7706.18
"2018-06-03 14:48:00",7708.35
"2018-06-03 14:49:00",7710.31
"2018-06-03 14:50:00",7710.00
"2018-06-03 14:51:00",7710.37
"2018-06-03 14:52:00",7710.33
"2018-06-03 14:53:00",7707.48
"2018-06-03 14:54:00",7707.40
"2018-06-03 14:55:00",7708.40
"2018-06-03 14:56:00",7705.27
"2018-06-03 14:57:00",7706.56
"2018-06-03 14:58:00",7712.36
"2018-06-03 14:59:00",7716.05
"2018-06-03 15:00:00",7710.98
"2018-06-03 15:01:00",7712.00
"2018-06-03 15:02:00",7713.99
"2018-06-03 15:03:00",7715.99
"2018-06-03 15:04:00",7719.34
"2018-06-03 15:05:00",7715.77
"2018-06-03 15:06:00",7711.10
"2018-06-03 15:07:00",7709.58
"2018-06-03 15:08:00",7712.43
"2018-06-03 15:09:00",7716.04
"2018-06-03 15:10:00",7709.79
"2018-06-03 15:11:00",7705.24
"2018-06-03 15:12:00",7701.61
"2018-06-03 15:13:00",7702.40
"2018-06-03 15:14:00",7702.60
"2018-06-03 15:15:00",7703.53
"2018-06-03 15:16:00",7711.24
"2018-06-03 15:17:00",7704.21
"2018-06-03 15:18:00",7704.21
"2018-06-03 15:19:00",7701.60
"2018-06-03 15:20:00",7702.00
"2018-06-03 15:21:00",7701.64
"2018-06-03 15:22:00",7702.10
"2018-06-03 15:23:00",7709.95
"2018-06-03 15:24:00",7709.85
"2018-06-03 15:25:00",7704.80
"2018-06-03 15:26:00",7704.99
"2018-06-03 15:27:00",7705.94
"2018-06-03 15:28:00",7706.23
"2018-06-03 15:29:00",7712.95
"2018-06-03 15:30:00",7712.88
"2018-06-03 15:31:00",7709.55
"2018-06-03 15:32:00",7714.86
"2018-06-03 15:33:00",7707.93
"2018-06-03 15:34:00",7708.72
"2018-06-03 15:35:00",7708.82
"2018-06-03 15:36:00",7709.27
"2018-06-03 15:37:00",7714.94
"2018-06-03 15:38:00",7708.73
"2018-06-03 15:39:00",7701.72
"2018-06-03 15:40:00",7707.95
"2018-06-03 15:41:00",7710.06
"2018-06-03 15:42:00",7709.75
"2018-06-03 15:43:00",7709.74
"2018-06-03 15:44:00",7717.99
"2018-06-03 15:45:00",7719.99
"2018-06-03 15:46:00",7720.32
"2018-06-03 15:47:00",7724.27
"2018-06-03 15:48:00",7715.96
"2018-06-03 15:49:00",7708.50
"2018-06-03 15:50:00",7710.80
"2018-06-03 15:51:00",7713.60
"2018-06-03 15:52:00",7722.48
"2018-06-03 15:53:00",7721.95
"2018-06-03 15:54:00",7701.95
"2018-06-03 15:55:00",7710.37
"2018-06-03 15:56:00",7704.19
"2018-06-03 15:57:00",7712.83
"2018-06-03 15:58:00",7718.69
"2018-06-03 15:59:00",7716.82
"2018-06-03 16:00:00",7716.36
"2018-06-03 16:01:00",7705.16
"2018-06-03 16:02:00",7710.05
"2018-06-03 16:03:00",7711.59
"2018-06-03 16:04:00",7723.07
"2018-06-03 16:05:00",7722.00
"2018-06-03 16:06:00",7717.05
"2018-06-03 16:07:00",7721.58
"2018-06-03 16:08:00",7720.62
"2018-06-03 16:09:00",7717.59
"2018-06-03 16:10:00",7724.73
"2018-06-03 16:11:00",7724.73
"2018-06-03 16:12:00",7724.84
"2018-06-03 16:13:00",7724.91
"2018-06-03 16:14:00",7715.05
"2018-06-03 16:15:00",7715.01
"2018-06-03 16:16:00",7715.00
"2018-06-03 16:17:00",7708.96
"2018-06-03 16:18:00",7711.03
"2018-06-03 16:19:00",7710.72
"2018-06-03 16:20:00",7710.53
"2018-06-03 16:21:00",7710.66
"2018-06-03 16:22:00",7716.98
"2018-06-03 16:23:00",7716.99
"2018-06-03 16:24:00",7713.30
"2018-06-03 16:25:00",7715.84
"2018-06-03 16:26:00",7711.26
"2018-06-03 16:27:00",7711.00
"2018-06-03 16:28:00",7711.39
"2018-06-03 16:29:00",7711.26
"2018-06-03 16:30:00",7716.09
"2018-06-03 16:31:00",7719.98
"2018-06-03 16:32:00",7716.11
"2018-06-03 16:33:00",7719.98
"2018-06-03 16:34:00",7716.15
"2018-06-03 16:35:00",7716.09
"2018-06-03 16:36:00",7716.08
"2018-06-03 16:37:00",7716.06
"2018-06-03 16:38:00",7716.05
"2018-06-03 16:39:00",7717.72
"2018-06-03 16:40:00",7702.22
"2018-06-03 16:41:00",7700.70
"2018-06-03 16:42:00",7703.35
"2018-06-03 16:43:00",7712.45
"2018-06-03 16:44:00",7709.98
"2018-06-03 16:45:00",7709.10
"2018-06-03 16:46:00",7708.98
"2018-06-03 16:47:00",7706.17
"2018-06-03 16:48:00",7706.31
"2018-06-03 16:49:00",7706.35
"2018-06-03 16:50:00",7711.15
"2018-06-03 16:51:00",7710.50
"2018-06-03 16:52:00",7710.50
"2018-06-03 16:53:00",7705.31
"2018-06-03 16:54:00",7705.37
"2018-06-03 16:55:00",7709.73
"2018-06-03 16:56:00",7705.30
"2018-06-03 16:57:00",7705.25
"2018-06-03 16:58:00",7705.25
"2018-06-03 16:59:00",7705.25
"2018-06-03 17:00:00",7705.00
"2018-06-03 17:01:00",7704.48
"2018-06-03 17:02:00",7704.00
"2018-06-03 17:03:00",7703.37
"2018-06-03 17:04:00",7702.28
"2018-06-03 17:05:00",7701.60
"2018-06-03 17:06:00",7700.00
"2018-06-03 17:07:00",7700.05
"2018-06-03 17:08:00",7698.00
"2018-06-03 17:09:00",7698.01
"2018-06-03 17:10:00",7698.00
"2018-06-03 17:11:00",7697.52
"2018-06-03 17:12:00",7693.07
"2018-06-03 17:13:00",7690.02
"2018-06-03 17:14:00",7690.02
"2018-06-03 17:15:00",7690.03
"2018-06-03 17:16:00",7694.66
"2018-06-03 17:17:00",7688.21
"2018-06-03 17:18:00",7683.70
"2018-06-03 17:19:00",7676.27
"2018-06-03 17:20:00",7676.27
"2018-06-03 17:21:00",7676.27
"2018-06-03 17:22:00",7676.27
"2018-06-03 17:23:00",7676.27
"2018-06-03 17:24:00",7676.27
"2018-06-03 17:25:00",7684.51
"2018-06-03 17:26:00",7684.18
"2018-06-03 17:27:00",7680.04
"2018-06-03 17:28:00",7676.27
"2018-06-03 17:29:00",7676.28
"2018-06-03 17:30:00",7676.27
"2018-06-03 17:31:00",7676.27
"2018-06-03 17:32:00",7676.41
"2018-06-03 17:33:00",7677.59
"2018-06-03 17:34:00",7677.62
"2018-06-03 17:35:00",7683.05
"2018-06-03 17:36:00",7682.09
"2018-06-03 17:37:00",7683.33
"2018-06-03 17:38:00",7687.55
"2018-06-03 17:39:00",7683.51
"2018-06-03 17:40:00",7691.96
"2018-06-03 17:41:00",7693.80
"2018-06-03 17:42:00",7692.00
"2018-06-03 17:43:00",7692.22
"2018-06-03 17:44:00",7688.85
"2018-06-03 17:45:00",7696.80
"2018-06-03 17:46:00",7696.77
"2018-06-03 17:47:00",7696.76
"2018-06-03 17:48:00",7696.97
"2018-06-03 17:49:00",7687.75
"2018-06-03 17:50:00",7689.51
"2018-06-03 17:51:00",7688.21
"2018-06-03 17:52:00",7688.08
"2018-06-03 17:53:00",7691.99
"2018-06-03 17:54:00",7688.62
"2018-06-03 17:55:00",7690.66
"2018-06-03 17:56:00",7691.56
"2018-06-03 17:57:00",7691.56
"2018-06-03 17:58:00",7691.64
"2018-06-03 17:59:00",7694.11
"2018-06-03 18:00:00",7693.10
"2018-06-03 18:01:00",7695.93
"2018-06-03 18:02:00",7698.03
"2018-06-03 18:03:00",7698.03
"2018-06-03 18:04:00",7698.12
"2018-06-03 18:05:00",7695.42
"2018-06-03 18:06:00",7701.98
"2018-06-03 18:07:00",7701.74
"2018-06-03 18:08:00",7699.79
"2018-06-03 18:09:00",7693.10
"2018-06-03 18:10:00",7692.96
"2018-06-03 18:11:00",7687.75
"2018-06-03 18:12:00",7687.75
"2018-06-03 18:13:00",7687.75
"2018-06-03 18:14:00",7682.13
"2018-06-03 18:15:00",7680.62
"2018-06-03 18:16:00",7682.02
"2018-06-03 18:17:00",7682.01
"2018-06-03 18:18:00",7682.09
"2018-06-03 18:19:00",7686.44
"2018-06-03 18:20:00",7686.76
"2018-06-03 18:21:00",7686.01
"2018-06-03 18:22:00",7683.47
"2018-06-03 18:23:00",7683.95
"2018-06-03 18:24:00",7684.02
"2018-06-03 18:25:00",7683.15
"2018-06-03 18:26:00",7683.99
"2018-06-03 18:27:00",7685.01
"2018-06-03 18:28:00",7689.57
"2018-06-03 18:29:00",7682.75
"2018-06-03 18:30:00",7681.60
"2018-06-03 18:31:00",7679.78
"2018-06-03 18:32:00",7681.10
"2018-06-03 18:33:00",7679.22
"2018-06-03 18:34:00",7680.76
"2018-06-03 18:35:00",7676.95
"2018-06-03 18:36:00",7677.00
"2018-06-03 18:37:00",7681.09
"2018-06-03 18:38:00",7677.17
"2018-06-03 18:39:00",7681.27
"2018-06-03 18:40:00",7676.27
"2018-06-03 18:41:00",7676.83
"2018-06-03 18:42:00",7676.80
"2018-06-03 18:43:00",7676.27
"2018-06-03 18:44:00",7683.49
"2018-06-03 18:45:00",7676.27
"2018-06-03 18:46:00",7676.38
"2018-06-03 18:47:00",7672.33
"2018-06-03 18:48:00",7677.82
"2018-06-03 18:49:00",7667.65
"2018-06-03 18:50:00",7669.60
"2018-06-03 18:51:00",7667.02
"2018-06-03 18:52:00",7671.58
"2018-06-03 18:53:00",7671.60
"2018-06-03 18:54:00",7677.29
"2018-06-03 18:55:00",7676.78
"2018-06-03 18:56:00",7677.95
"2018-06-03 18:57:00",7677.97
"2018-06-03 18:58:00",7675.97
"2018-06-03 18:59:00",7675.99
"2018-06-03 19:00:00",7676.04
"2018-06-03 19:01:00",7675.98
"2018-06-03 19:02:00",7675.98
"2018-06-03 19:03:00",7675.98
"2018-06-03 19:04:00",7675.99
"2018-06-03 19:05:00",7675.99
"2018-06-03 19:06:00",7682.86
"2018-06-03 19:07:00",7682.41
"2018-06-03 19:08:00",7675.98
"2018-06-03 19:09:00",7675.99
"2018-06-03 19:10:00",7676.03
"2018-06-03 19:11:00",7676.05
"2018-06-03 19:12:00",7682.99
"2018-06-03 19:13:00",7680.74
"2018-06-03 19:14:00",7676.23
"2018-06-03 19:15:00",7676.25
"2018-06-03 19:16:00",7676.21
"2018-06-03 19:17:00",7676.21
"2018-06-03 19:18:00",7676.20
"2018-06-03 19:19:00",7668.27
"2018-06-03 19:20:00",7668.27
"2018-06-03 19:21:00",7660.00
"2018-06-03 19:22:00",7643.06
"2018-06-03 19:23:00",7648.92
"2018-06-03 19:24:00",7653.80
"2018-06-03 19:25:00",7672.99
"2018-06-03 19:26:00",7665.32
"2018-06-03 19:27:00",7661.77
"2018-06-03 19:28:00",7669.41
"2018-06-03 19:29:00",7665.15
"2018-06-03 19:30:00",7663.80
"2018-06-03 19:31:00",7669.99
"2018-06-03 19:32:00",7686.80
"2018-06-03 19:33:00",7687.12
"2018-06-03 19:34:00",7695.01
"2018-06-03 19:35:00",7695.01
"2018-06-03 19:36:00",7695.02
"2018-06-03 19:37:00",7704.50
"2018-06-03 19:38:00",7704.54
"2018-06-03 19:39:00",7705.03
"2018-06-03 19:40:00",7705.63
"2018-06-03 19:41:00",7709.71
"2018-06-03 19:42:00",7708.50
"2018-06-03 19:43:00",7701.42
"2018-06-03 19:44:00",7697.28
"2018-06-03 19:45:00",7691.94
"2018-06-03 19:46:00",7696.17
"2018-06-03 19:47:00",7698.99
"2018-06-03 19:48:00",7701.16
"2018-06-03 19:49:00",7698.99
"2018-06-03 19:50:00",7708.56
"2018-06-03 19:51:00",7709.99
"2018-06-03 19:52:00",7713.16
"2018-06-03 19:53:00",7716.83
"2018-06-03 19:54:00",7709.14
"2018-06-03 19:55:00",7704.98
"2018-06-03 19:56:00",7701.61
"2018-06-03 19:57:00",7702.12
"2018-06-03 19:58:00",7710.72
"2018-06-03 19:59:00",7701.44
"2018-06-03 20:00:00",7697.15
"2018-06-03 20:01:00",7689.31
"2018-06-03 20:02:00",7689.32
"2018-06-03 20:03:00",7700.99
"2018-06-03 20:04:00",7698.09
"2018-06-03 20:05:00",7689.32
"2018-06-03 20:06:00",7693.56
"2018-06-03 20:07:00",7690.02
"2018-06-03 20:08:00",7692.39
"2018-06-03 20:09:00",7691.69
"2018-06-03 20:10:00",7691.69
"2018-06-03 20:11:00",7688.73
"2018-06-03 20:12:00",7689.18
"2018-06-03 20:13:00",7688.39
"2018-06-03 20:14:00",7692.53
"2018-06-03 20:15:00",7692.81
"2018-06-03 20:16:00",7697.42
"2018-06-03 20:17:00",7697.45
"2018-06-03 20:18:00",7697.45
"2018-06-03 20:19:00",7697.53
"2018-06-03 20:20:00",7701.25
"2018-06-03 20:21:00",7694.31
"2018-06-03 20:22:00",7696.49
"2018-06-03 20:23:00",7694.51
"2018-06-03 20:24:00",7694.70
"2018-06-03 20:25:00",7700.99
"2018-06-03 20:26:00",7693.59
"2018-06-03 20:27:00",7693.56
"2018-06-03 20:28:00",7688.38
"2018-06-03 20:29:00",7689.04
"2018-06-03 20:30:00",7688.98
"2018-06-03 20:31:00",7695.00
"2018-06-03 20:32:00",7690.23
"2018-06-03 20:33:00",7691.33
"2018-06-03 20:34:00",7694.60
"2018-06-03 20:35:00",7699.52
"2018-06-03 20:36:00",7694.81
"2018-06-03 20:37:00",7697.11
"2018-06-03 20:38:00",7701.35
"2018-06-03 20:39:00",7702.71
"2018-06-03 20:40:00",7706.82
"2018-06-03 20:41:00",7702.52
"2018-06-03 20:42:00",7697.38
"2018-06-03 20:43:00",7695.11
"2018-06-03 20:44:00",7699.42
"2018-06-03 20:45:00",7706.83
"2018-06-03 20:46:00",7707.15
"2018-06-03 20:47:00",7709.41
"2018-06-03 20:48:00",7715.99
"2018-06-03 20:49:00",7708.06
"2018-06-03 20:50:00",7708.96
"2018-06-03 20:51:00",7716.84
"2018-06-03 20:52:00",7715.40
"2018-06-03 20:53:00",7705.70
"2018-06-03 20:54:00",7709.64
"2018-06-03 20:55:00",7715.70
"2018-06-03 20:56:00",7717.63
"2018-06-03 20:57:00",7712.85
"2018-06-03 20:58:00",7719.14
"2018-06-03 20:59:00",7723.98
"2018-06-03 21:00:00",7719.13
"2018-06-03 21:01:00",7719.13
"2018-06-03 21:02:00",7710.01
"2018-06-03 21:03:00",7710.00
"2018-06-03 21:04:00",7714.40
"2018-06-03 21:05:00",7710.00
"2018-06-03 21:06:00",7712.05
"2018-06-03 21:07:00",7714.44
"2018-06-03 21:08:00",7717.99
"2018-06-03 21:09:00",7716.91
"2018-06-03 21:10:00",7718.92
"2018-06-03 21:11:00",7710.10
"2018-06-03 21:12:00",7710.10
"2018-06-03 21:13:00",7717.99
"2018-06-03 21:14:00",7719.06
"2018-06-03 21:15:00",7720.98
"2018-06-03 21:16:00",7720.02
"2018-06-03 21:17:00",7722.22
"2018-06-03 21:18:00",7711.12
"2018-06-03 21:19:00",7703.01
"2018-06-03 21:20:00",7707.63
"2018-06-03 21:21:00",7703.00
"2018-06-03 21:22:00",7703.01
"2018-06-03 21:23:00",7707.39
"2018-06-03 21:24:00",7709.03
"2018-06-03 21:25:00",7708.95
"2018-06-03 21:26:00",7713.95
"2018-06-03 21:27:00",7705.00
"2018-06-03 21:28:00",7705.00
"2018-06-03 21:29:00",7705.00
"2018-06-03 21:30:00",7705.00
"2018-06-03 21:31:00",7703.00
"2018-06-03 21:32:00",7703.00
"2018-06-03 21:33:00",7703.00
"2018-06-03 21:34:00",7703.01
"2018-06-03 21:35:00",7703.00
"2018-06-03 21:36:00",7710.99
"2018-06-03 21:37:00",7710.99
"2018-06-03 21:38:00",7694.57
"2018-06-03 21:39:00",7692.30
"2018-06-03 21:40:00",7687.02
"2018-06-03 21:41:00",7684.13
"2018-06-03 21:42:00",7680.28
"2018-06-03 21:43:00",7684.04
"2018-06-03 21:44:00",7693.33
"2018-06-03 21:45:00",7681.41
"2018-06-03 21:46:00",7667.50
"2018-06-03 21:47:00",7676.46
"2018-06-03 21:48:00",7683.31
"2018-06-03 21:49:00",7679.93
"2018-06-03 21:50:00",7687.02
"2018-06-03 21:51:00",7679.92
"2018-06-03 21:52:00",7679.31
"2018-06-03 21:53:00",7679.33
"2018-06-03 21:54:00",7679.55
"2018-06-03 21:55:00",7679.74
"2018-06-03 21:56:00",7676.10
"2018-06-03 21:57:00",7676.72
"2018-06-03 21:58:00",7682.26
"2018-06-03 21:59:00",7687.51
"2018-06-03 22:00:00",7681.60
"2018-06-03 22:01:00",7690.00
"2018-06-03 22:02:00",7688.14
"2018-06-03 22:03:00",7688.15
"2018-06-03 22:04:00",7688.15
"2018-06-03 22:05:00",7689.50
"2018-06-03 22:06:00",7694.25
"2018-06-03 22:07:00",7694.26
"2018-06-03 22:08:00",7697.95
"2018-06-03 22:09:00",7702.99
"2018-06-03 22:10:00",7700.17
"2018-06-03 22:11:00",7694.23
"2018-06-03 22:12:00",7693.70
"2018-06-03 22:13:00",7696.00
"2018-06-03 22:14:00",7691.72
"2018-06-03 22:15:00",7689.40
"2018-06-03 22:16:00",7690.77
"2018-06-03 22:17:00",7691.01
"2018-06-03 22:18:00",7690.92
"2018-06-03 22:19:00",7691.73
"2018-06-03 22:20:00",7691.55
"2018-06-03 22:21:00",7689.95
"2018-06-03 22:22:00",7688.66
"2018-06-03 22:23:00",7695.13
"2018-06-03 22:24:00",7701.27
"2018-06-03 22:25:00",7701.73
"2018-06-03 22:26:00",7701.72
"2018-06-03 22:27:00",7690.10
"2018-06-03 22:28:00",7701.91
"2018-06-03 22:29:00",7695.17
"2018-06-03 22:30:00",7694.13
"2018-06-03 22:31:00",7694.63
"2018-06-03 22:32:00",7692.65
"2018-06-03 22:33:00",7692.23
"2018-06-03 22:34:00",7692.20
"2018-06-03 22:35:00",7692.03
"2018-06-03 22:36:00",7690.10
"2018-06-03 22:37:00",7692.52
"2018-06-03 22:38:00",7693.74
"2018-06-03 22:39:00",7695.54
"2018-06-03 22:40:00",7699.89
"2018-06-03 22:41:00",7691.75
"2018-06-03 22:42:00",7696.16
"2018-06-03 22:43:00",7696.38
"2018-06-03 22:44:00",7697.52
"2018-06-03 22:45:00",7696.37
"2018-06-03 22:46:00",7698.81
"2018-06-03 22:47:00",7694.22
"2018-06-03 22:48:00",7691.15
"2018-06-03 22:49:00",7688.92
"2018-06-03 22:50:00",7688.79
"2018-06-03 22:51:00",7690.86
"2018-06-03 22:52:00",7688.70
"2018-06-03 22:53:00",7688.38
"2018-06-03 22:54:00",7686.96
"2018-06-03 22:55:00",7686.96
"2018-06-03 22:56:00",7684.84
"2018-06-03 22:57:00",7689.63
"2018-06-03 22:58:00",7698.56
"2018-06-03 22:59:00",7702.63
"2018-06-03 23:00:00",7705.58
"2018-06-03 23:01:00",7702.39
"2018-06-03 23:02:00",7696.94
"2018-06-03 23:03:00",7695.30
"2018-06-03 23:04:00",7697.44
"2018-06-03 23:05:00",7698.89
"2018-06-03 23:06:00",7697.51
"2018-06-03 23:07:00",7708.09
"2018-06-03 23:08:00",7700.15
"2018-06-03 23:09:00",7701.54
"2018-06-03 23:10:00",7701.62
"2018-06-03 23:11:00",7701.76
"2018-06-03 23:12:00",7702.12
"2018-06-03 23:13:00",7700.55
"2018-06-03 23:14:00",7699.71
"2018-06-03 23:15:00",7698.64
"2018-06-03 23:16:00",7696.01
"2018-06-03 23:17:00",7704.61
"2018-06-03 23:18:00",7697.55
"2018-06-03 23:19:00",7698.12
"2018-06-03 23:20:00",7696.00
"2018-06-03 23:21:00",7697.11
"2018-06-03 23:22:00",7705.96
"2018-06-03 23:23:00",7699.67
"2018-06-03 23:24:00",7700.12
"2018-06-03 23:25:00",7697.63
"2018-06-03 23:26:00",7706.99
"2018-06-03 23:27:00",7706.13
"2018-06-03 23:28:00",7708.77
"2018-06-03 23:29:00",7709.78
"2018-06-03 23:30:00",7704.29
"2018-06-03 23:31:00",7701.01
"2018-06-03 23:32:00",7696.92
"2018-06-03 23:33:00",7700.02
"2018-06-03 23:34:00",7703.19
"2018-06-03 23:35:00",7700.34
"2018-06-03 23:36:00",7700.05
"2018-06-03 23:37:00",7700.12
"2018-06-03 23:38:00",7708.80
"2018-06-03 23:39:00",7708.50
"2018-06-03 23:40:00",7700.95
"2018-06-03 23:41:00",7694.68
"2018-06-03 23:42:00",7685.30
"2018-06-03 23:43:00",7694.77
"2018-06-03 23:44:00",7692.52
"2018-06-03 23:45:00",7690.80
"2018-06-03 23:46:00",7690.20
"2018-06-03 23:47:00",7698.26
"2018-06-03 23:48:00",7691.70
"2018-06-03 23:49:00",7692.12
"2018-06-03 23:50:00",7689.18
"2018-06-03 23:51:00",7692.60
"2018-06-03 23:52:00",7698.98
"2018-06-03 23:53:00",7699.92
"2018-06-03 23:54:00",7700.00
"2018-06-03 23:55:00",7699.94
"2018-06-03 23:56:00",7699.93
"2018-06-03 23:57:00",7698.99
"2018-06-03 23:58:00",7704.98
"2018-06-03 23:59:00",7703.67
"2018-06-04 00:00:00",7703.90
"2018-06-04 00:01:00",7707.89
"2018-06-04 00:02:00",7706.58
"2018-06-04 00:03:00",7712.99
"2018-06-04 00:04:00",7713.83
"2018-06-04 00:05:00",7714.42
"2018-06-04 00:06:00",7714.61
"2018-06-04 00:07:00",7716.39
"2018-06-04 00:08:00",7715.00
"2018-06-04 00:09:00",7711.91
"2018-06-04 00:10:00",7710.65
"2018-06-04 00:11:00",7709.46
"2018-06-04 00:12:00",7708.98
"2018-06-04 00:13:00",7708.96
"2018-06-04 00:14:00",7711.26
"2018-06-04 00:15:00",7715.62
"2018-06-04 00:16:00",7715.10
"2018-06-04 00:17:00",7713.82
"2018-06-04 00:18:00",7714.31
"2018-06-04 00:19:00",7716.41
"2018-06-04 00:20:00",7716.17
"2018-06-04 00:21:00",7717.30
"2018-06-04 00:22:00",7718.46
"2018-06-04 00:23:00",7718.00
"2018-06-04 00:24:00",7718.02
"2018-06-04 00:25:00",7718.00
"2018-06-04 00:26:00",7718.71
"2018-06-04 00:27:00",7720.84
"2018-06-04 00:28:00",7721.07
"2018-06-04 00:29:00",7721.07
"2018-06-04 00:30:00",7722.00
"2018-06-04 00:31:00",7722.25
"2018-06-04 00:32:00",7733.00
"2018-06-04 00:33:00",7733.07
"2018-06-04 00:34:00",7727.21
"2018-06-04 00:35:00",7728.56
"2018-06-04 00:36:00",7728.91
"2018-06-04 00:37:00",7722.00
"2018-06-04 00:38:00",7721.00
"2018-06-04 00:39:00",7719.60
"2018-06-04 00:40:00",7719.48
"2018-06-04 00:41:00",7720.00
"2018-06-04 00:42:00",7715.98
"2018-06-04 00:43:00",7716.18
"2018-06-04 00:44:00",7715.62
"2018-06-04 00:45:00",7713.39
"2018-06-04 00:46:00",7715.89
"2018-06-04 00:47:00",7716.03
"2018-06-04 00:48:00",7716.83
"2018-06-04 00:49:00",7709.92
"2018-06-04 00:50:00",7710.86
"2018-06-04 00:51:00",7717.99
"2018-06-04 00:52:00",7714.11
"2018-06-04 00:53:00",7715.07
"2018-06-04 00:54:00",7715.01
"2018-06-04 00:55:00",7715.10
"2018-06-04 00:56:00",7722.68
"2018-06-04 00:57:00",7708.82
"2018-06-04 00:58:00",7705.70
"2018-06-04 00:59:00",7706.62
"2018-06-04 01:00:00",7697.42
"2018-06-04 01:01:00",7705.20
"2018-06-04 01:02:00",7702.66
"2018-06-04 01:03:00",7703.34
"2018-06-04 01:04:00",7705.83
"2018-06-04 01:05:00",7706.16
"2018-06-04 01:06:00",7712.71
"2018-06-04 01:07:00",7707.37
"2018-06-04 01:08:00",7708.02
"2018-06-04 01:09:00",7707.82
"2018-06-04 01:10:00",7701.72
"2018-06-04 01:11:00",7701.73
"2018-06-04 01:12:00",7702.21
"2018-06-04 01:13:00",7701.78
"2018-06-04 01:14:00",7708.70
"2018-06-04 01:15:00",7705.91
"2018-06-04 01:16:00",7699.73
"2018-06-04 01:17:00",7700.01
"2018-06-04 01:18:00",7700.00
"2018-06-04 01:19:00",7700.01
"2018-06-04 01:20:00",7700.00
